date,theme,mention_number,old_basket,old_source,old_direction,new_basket,new_source,new_direction,new_reasoning,changed,override_exists
2025-10-30,Humanoid robotics / Tesla Optimus,7,TSLA,BAKER_NAMED,LONG,TSLA,BAKER_NAMED,LONG,"Baker names Tesla/Optimus explicitly as the primary Western-listed humanoid robotics play. He makes a specific investment-relevant argument: the humanoid form factor debate is settled, humanoids have a compounding data advantage from human motion data, and the competitive landscape will be Tesla vs. Chinese manufacturers (largely not US-listed). He cites Optimus videos impressing professional roboticists as evidence of genuine progress. While moderate confidence and partly structural, the thesis resolves clearly to TSLA as the specific actionable beneficiary with a bullish directional implication. Chinese competitors are noted but explicitly described as not US-listed, making TSLA the sole public expression of this thesis.",NO,NO
2025-12-09,Google TPU competitive position,3,GOOGL,BAKER_NAMED,LONG,GOOGL,BAKER_NAMED,LONG,"Baker makes a high-conviction argument that Google (GOOGL) has a temporary but strategically significant cost advantage as the lowest-cost token producer due to TPU v6/v7, while Nvidia's Blackwell was delayed. He explicitly frames this as an underappreciated dynamic with clear investment implications — Google's vertical integration via TPUs gives it a structural lever that competitors relying on Nvidia hardware cannot replicate. The 'sucking economic oxygen out of the AI ecosystem' framing and the characterization as 'profound and underappreciated' signal this is a directional investment thesis on GOOGL, not mere industry commentary. Baker names Google explicitly as the beneficiary.",NO,NO
2026-02-24,Humanoid robotics / Tesla Optimus,8,TSLA,BAKER_NAMED,LONG,TSLA,BAKER_NAMED,LONG,"Baker explicitly names Tesla as the primary US-listed pure-play beneficiary of humanoid robotics, citing its vast real-world data as a structural moat and AI advantage over Chinese competitors. He frames this as a high-conviction thesis with Tesla as the clear investable expression, drawing an explicit competitive analogy to EVs. The investment implication of a long TSLA position is directly stated in the summary, and Baker named the company explicitly.",NO,NO
2026-02-24,Stranded / behind-the-meter power,1,CRSO,BAKER_NAMED,LONG,CRSO,BAKER_NAMED,LONG,"Baker (via Gracias) identifies stranded/behind-the-meter power as an underappreciated resource for AI data centers and specifically names Crusoe Energy as a company actively executing this strategy. The framing that companies capable of aggregating and monetizing stranded power will 'benefit disproportionately' constitutes a directional investment thesis. Crusoe Energy (CRSO) was explicitly named as the exemplar company, making it a BAKER_NAMED source. While moderate confidence and the fact this came through a collaborator/interviewee introduces some uncertainty, the combination of a specific named public company with a clear bullish framing qualifies this as a trade recommendation.",NO,NO
2026-05-12,Neoclouds as durable model,2,"CRWV, NBIS",BAKER_NAMED,LONG,"CRWV, NBIS",BAKER_NAMED,LONG,"Baker explicitly names CoreWeave, Crusoe, Nebius, and Lambda as durable neo/specialist cloud business models, not transitional arbitrage. He discloses a large position in Crusoe and notes he was conflicted out of CoreWeave at $1.1B, demonstrating high conviction. This is clearly a trade recommendation — he is arguing these companies have defensible operational moats (2-3x higher GPU utilization) and that hyperscalers' cultural lag keeps the competitive window open. Of the four named companies, CRWV (CoreWeave) and NBIS (Nebius) are the identifiable public tickers. Crusoe Energy and Lambda Labs appear to be private and cannot be included in the basket. Direction is LONG given his bullish framing and disclosed long position.",NO,YES
2026-05-12,Trainium / Amazon custom silicon,2,AMZN,BAKER_NAMED,LONG,AMZN,BAKER_NAMED,LONG,"Baker explicitly identifies Amazon's Trainium as 'the most underestimated AI play in the market,' which is a clear, high-conviction long recommendation on AMZN. The superlative framing signals a prepared, differentiated investment thesis rather than casual commentary. His argument is that Trainium's margin and competitive benefits for AWS are not yet priced into AMZN shares, making it a contrarian long. NVDA is referenced only as context (reduced dependence) rather than as a short recommendation, so this is a straightforward long on AMZN, not a pair trade. Baker named the company directly, so source is BAKER_NAMED.",NO,NO
2026-05-20,ALAB / copper vs fiber,1,ALAB,BAKER_NAMED,LONG,ALAB,BAKER_NAMED,LONG,"Baker explicitly names Astera Labs (ALAB) as a high-conviction long position. He provides a clear investment thesis: the stock has been miscategorized in 'copper loser' market baskets, creating artificial selling pressure, when structurally ALAB benefits from both copper and optical connectivity since its primary product is a switch. He frames this as one of the largest opportunities he sees, with deep fundamental knowledge from a long relationship with the company. This is unambiguously a directional trade recommendation with a named ticker.",NO,NO
2026-05-20,Meta AI transformation,2,META,BAKER_NAMED,LONG,META,BAKER_NAMED,LONG,"Baker specifically names Meta and discusses its AI-first transformation as an investment thesis. He frames it explicitly in investment terms — 'rates of change matter more than absolute levels over 3-year investment horizons' — and the expanded summary states the investment implication is that 'META is a compelling medium-term holding as its AI-first transformation compounds.' He names the company, provides specific evidence (Muse model, Zuckerberg's leadership, billion-dollar talent contracts), and makes a directional argument for owning the stock. This is a clear LONG recommendation on META.",NO,NO
2026-05-20,Trainium / Amazon custom silicon,3,AMZN,BAKER_NAMED,LONG,AMZN,BAKER_NAMED,LONG,"Baker presents a multi-catalyst bullish thesis on Amazon, explicitly naming the company and arguing it is underappreciated across three vectors: Trainium custom silicon (specifically Trainium 3's switch scale-up network for MoE inference), robotics-driven P&L improvements in retail within 18 months, and undervalued Nova models. The combined implication is clearly that AMZN is a buy. This is a trade recommendation with a named company, not mere structural commentary.",NO,NO
2026-05-28,ALAB / copper vs fiber,2,ALAB,BAKER_NAMED,LONG,ALAB,BAKER_NAMED,LONG,"Baker explicitly identifies Astera Labs (ALAB) as his second-largest portfolio position at approximately 7.4% of the fund, making this a clear, high-conviction long trade recommendation. He provides a specific investment thesis: as AI clusters scale, the bottleneck shifts to connectivity/plumbing, and ALAB is the dominant pure-play solving that bottleneck. He draws an analogy to an early Cerebras thesis, framing it as an asymmetric opportunity. This is not vague sector commentary — it is a named company with a stated portfolio weighting and a directional thesis.",NO,NO
2026-05-28,Unity / world models,1,U,BAKER_NAMED,LONG,U,BAKER_NAMED,LONG,"Baker explicitly identifies Unity Software (U) as a sleeper AI infrastructure play, names it as his third-largest position, and argues the market is mispricing it as a struggling game engine company when it should be valued as foundational AI training infrastructure for world models, robotics, and embodied AI. This is a clear, directional, high-conviction long trade recommendation with an explicitly named company/ticker.",NO,NO
2026-06-07,AI networking (Ethernet/InfiniBand),3,ANET,BAKER_NAMED,LONG,ANET,BAKER_NAMED,LONG,"Baker explicitly names Arista Networks (ANET) as a high-conviction long position in the AI networking infrastructure supercycle thesis, arguing that disaggregated AI inference workloads require a fundamental reinvention of data center networking. The other company he mentions ('Drivets') appears to be a private company with no public ticker, so it cannot be included. Baker is described as one of the earliest investors to frame this networking supercycle thesis, and the conviction level is high. This is a clear, actionable trade recommendation for ANET.",NO,NO
2026-06-11,Nvidia GPU moat / CUDA ecosystem,8,NVDA,BAKER_NAMED,LONG,NVDA,BAKER_NAMED,LONG,"Baker makes a high-conviction, structurally bullish argument specifically about Nvidia. He argues that in a power-constrained datacenter environment, Nvidia's superior tokens-per-watt efficiency translates directly into higher revenue per rack for operators, making Nvidia's premium pricing structurally justified and durable. He explicitly endorses Jensen Huang's framing that 'more tokens per watt is literally revenue' and argues competitors face a fundamental revenue-generation disadvantage. This is a clear long thesis on NVDA with the company explicitly named. The argument is not generic industry commentary — it is a specific defense of Nvidia's pricing power and competitive moat.",NO,NO
